"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"2012-02-02","Penrith","16.3","18.3","9.4","NA","NA","SW","24","SW","S","9","7","99","98","NA","NA","NA","NA","17.5","17.4","Yes","Yes"
"2012-02-15","Penrith","16.8","27.5","0.6","NA","NA","E","22","S","ENE","4","4","98","49","NA","NA","NA","NA","19.4","27.1","No","No"
"2012-02-19","Penrith","19.1","30.9","0.2","NA","NA","SSW","54","NNE","NE","2","9","74","52","NA","NA","NA","NA","23.2","29.7","No","Yes"
"2012-05-19","Penrith","5.2","19.7","0.2","NA","NA","S","19","NA","NW","0","6","98","53","NA","NA","NA","NA","9.7","19.4","No","No"
"2012-07-20","Penrith","2.1","17","0.2","NA","NA","SW","19","NA","SSW","0","9","93","37","NA","NA","NA","NA","6.9","16.6","No","No"
"2012-08-06","Penrith","7.5","19.1","0","NA","NA","WSW","50","WSW","W","28","17","35","29","NA","NA","NA","NA","15.5","17.5","No","No"
"2013-01-19","Penrith","20.6","26.2","0.2","NA","NA","SE","31","SE","S","11","15","68","80","NA","NA","NA","NA","22.7","20.3","No","No"
"2013-01-22","Penrith","18.4","33.1","0.2","NA","NA","WNW","39","S","NW","4","13","75","72","NA","NA","NA","NA","24.1","24.4","No","No"
"2013-08-15","Penrith","9.5","18.9","0","NA","NA","SW","46","SW","SW","20","11","37","27","NA","NA","NA","NA","13.9","18.5","No","No"
"2014-05-03","Penrith","10.3","17.3","2.4","NA","NA","NW","39","NA","WNW","0","19","87","50","NA","NA","NA","NA","11.4","13.6","Yes","No"
"2014-05-06","Penrith","6.3","22.5","0","NA","NA","S","30","NE","SE","4","4","69","36","NA","NA","NA","NA","11.3","21.9","No","No"
"2014-05-30","Penrith","12.4","20.8","0","NA","NA","S","15","SW","ESE","7","6","63","54","NA","NA","NA","NA","16.9","19.9","No","No"
"2014-06-12","Penrith","7.9","19.7","0.2","NA","NA","NNE","19","N","ENE","6","9","85","47","NA","NA","NA","NA","9","19.2","No","No"
"2014-09-14","Penrith","9.4","25.5","0","NA","NA","SE","31","N","SE","4","7","86","33","NA","NA","NA","NA","14.6","24.9","No","No"
"2014-10-02","Penrith","7.3","25.8","0","NA","NA","S","20","N","NE","9","7","43","27","NA","NA","NA","NA","17.7","25.4","No","No"
"2014-11-21","Penrith","20.3","40.5","0","NA","NA","NW","63","ENE","NNW","6","19","37","11","NA","NA","NA","NA","30","39","No","No"
"2015-01-01","Penrith","18.8","35.8","0","NA","NA","ENE","31","S","ESE","2","9","71","39","NA","NA","NA","NA","24","33.9","No","No"
"2015-02-19","Penrith","18.2","29.5","0","NA","NA","NE","37","S","SW","6","4","79","67","NA","NA","NA","NA","22.2","25.9","No","Yes"
"2015-04-04","Penrith","16.6","20.9","23.4","NA","NA","SSE","26","SSW","SSW","4","11","90","91","NA","NA","NA","NA","17.3","16.7","Yes","Yes"
"2015-06-21","Penrith","5.8","16.5","0.2","NA","NA","SSW","11","NA","SSE","0","6","92","57","NA","NA","NA","NA","8.6","15.9","No","No"
"2015-08-06","Penrith","2.5","17.2","0","NA","NA","SSW","37","ENE","SSW","4","17","55","32","NA","NA","NA","NA","11","16.1","No","No"
"2015-08-14","Penrith","3","19.9","0","NA","NA","SE","15","NA","NW","0","7","74","35","NA","NA","NA","NA","9.1","19.3","No","No"
"2015-11-18","Penrith","14.7","36.4","0","NA","NA","WSW","50","N","W","2","26","65","17","NA","NA","NA","NA","21.9","35.5","No","No"
"2015-12-19","Penrith","19","37.8","0","NA","NA","ENE","31","W","E","2","19","64","17","NA","NA","NA","NA","25.5","37.5","No","No"
"2015-12-24","Penrith","16","25.6","0.2","NA","NA","SE","35","S","E","9","13","70","50","NA","NA","NA","NA","21.1","24","No","No"
"2016-01-18","Penrith","15.9","29.8","0","NA","NA","NE","26","NNE","NNW","2","4","NA","46","NA","NA","NA","NA","21.1","28.3","No","No"
"2016-02-20","Penrith","23.4","29.6","0","NA","NA","S","52","S","ESE","15","9","75","60","NA","NA","NA","NA","23.9","29","No","No"
"2016-02-22","Penrith","19.9","32.5","0","NA","NA","NNW","33","NE","NE","4","13","86","49","NA","NA","NA","NA","23.7","31.2","No","No"
"2016-04-06","Penrith","16.2","36.6","0","NA","NA","WNW","39","SSW","NW","2","24","78","25","NA","NA","NA","NA","21.9","36.2","No","No"
"2016-05-19","Penrith","6.6","23.8","0","NA","NA","NW","31","NNW","WNW","4","24","71","30","NA","NA","NA","NA","12","22.8","No","No"
"2016-06-19","Penrith","13.3","15.5","0.2","NA","NA","SSW","17","NA","SSW","0","7","98","98","NA","NA","NA","NA","14.6","15.1","No","Yes"
"2016-07-23","Penrith","13.9","16.5","2.4","NA","NA","W","70","W","WNW","33","24","43","38","NA","NA","NA","NA","14.2","16.1","Yes","No"
"2016-10-08","Penrith","15.5","24.7","0","NA","NA","S","37","NW","S","13","15","37","57","NA","NA","NA","NA","23","19.9","No","No"
"2016-11-14","Penrith","17.2","26.9","0","NA","NA","S","46","WSW","S","22","17","47","29","NA","NA","NA","NA","20.7","24.8","No","Yes"
"2016-11-15","Penrith","13.4","25.1","3","NA","NA","ESE","28","S","W","7","4","69","41","NA","NA","NA","NA","16.8","24.7","Yes","No"
"2017-01-01","Penrith","22.2","27.8","0","NA","NA","SW","22","NNW","SW","4","9","77","69","NA","NA","NA","NA","24","26.9","No","Yes"
"2017-01-22","Penrith","18.3","31.6","0","NA","NA","ENE","30","NNE","N","4","7","58","43","NA","NA","NA","NA","22.2","29.4","No","No"
"2017-04-25","Penrith","16","27.4","0","NA","NA","N","33","NA","N","0","13","NA","NA","NA","NA","NA","NA","17.9","24.1","No","No"
"2009-02-15","Richmond","15.6","21.7","27.6","NA","NA","S","35","SSW","SW","17","17","93","90","1015.2","1014.1","NA","NA","17.6","20.1","Yes","Yes"
"2009-03-02","Richmond","18.3","27.8","0","9.3","NA","ENE","52","NA","NNE","0","15","85","52","1016.6","1014.4","NA","NA","20.6","27.1","No","No"
"2009-05-20","Richmond","12.5","20.4","6","0.8","NA","NE","39","SSW","ENE","9","19","99","60","1022.1","1019.9","NA","NA","15.1","19.6","Yes","Yes"
"2009-07-24","Richmond","3.4","16.9","0.6","NA","NA","NE","19","NA","NE","0","7","69","48","1026.4","1024.5","NA","NA","10","16.3","No","No"
"2009-08-12","Richmond","2.9","19.1","5.8","1","NA","WNW","31","ENE","NE","7","9","91","45","1012.9","1009.5","NA","NA","10.6","17.8","Yes","No"
"2009-08-20","Richmond","3.9","23.2","0","2.5","NA","NE","22","NE","NNE","6","2","92","34","1019.9","1013.5","NA","NA","8.4","23.1","No","No"
"2009-08-29","Richmond","10","26.8","0","NA","NA","NW","81","NE","NW","13","30","70","39","1007.5","999.3","NA","NA","14.4","26.7","No","No"
"2009-12-18","Richmond","19","20.5","6","12.2","NA","SSE","37","ENE","S","15","15","89","94","1014.6","1016.9","NA","NA","19.1","17.3","Yes","Yes"
"2010-02-25","Richmond","14.9","25.9","0","3.2","NA","NA","NA","NA","E","0","19","78","48","1026.6","1025.8","NA","NA","19.7","24.5","No","NA"
"2010-03-08","Richmond","19.5","31.1","0","7.8","NA","NNW","37","NNE","N","7","17","82","55","1011.6","1009.5","NA","NA","23.5","28.8","No","No"
"2010-03-12","Richmond","13","24.5","0","3.4","NA","NA","NA","S","SE","9","28","64","47","1035.9","1034.4","NA","NA","18.6","24","No","NA"
"2010-04-11","Richmond","16","27.7","0","NA","NA","WSW","50","NE","W","13","37","70","35","1008.2","1006.9","NA","NA","22.7","25.9","No","No"
"2010-05-28","Richmond","8.4","19.9","1.8","0.8","NA","NE","15","NA","ENE","0","9","99","54","1021.7","1017.3","NA","NA","10.9","19","Yes","Yes"
"2010-10-26","Richmond","9.7","26.7","0","NA","NA","NE","28","W","SSE","2","4","80","38","1018.2","1014.3","NA","NA","15.6","25.9","No","No"
"2011-05-15","Richmond","0.5","18.7","0","NA","NA","N","15","NA","N","0","6","71","37","1029.5","1027.3","NA","NA","8.1","18.5","No","No"
"2011-06-25","Richmond","0.4","18.1","0","NA","NA","E","17","NA","ESE","0","9","96","54","1032.1","1028","NA","NA","6.2","17.4","No","No"
"2011-07-28","Richmond","1.8","19.1","0","1.3","NA","NE","26","NE","NE","2","15","99","50","1030","1025.5","NA","NA","4.3","18.7","No","No"
"2011-08-22","Richmond","6","17","0","6.6","NA","S","35","SSW","SE","13","19","73","59","1038.7","1036.8","NA","NA","13.7","17","No","No"
"2011-09-05","Richmond","8.6","25","0","10","NA","NNE","22","NA","ENE","0","13","71","37","1026.8","1022.4","NA","NA","15.1","24.5","No","No"
"2011-10-22","Richmond","12.2","29.7","0","NA","NA","ENE","24","NA","NE","0","15","78","35","1025.1","1020.4","NA","NA","18.2","28.7","No","No"
"2011-11-07","Richmond","17.8","31.5","0.4","15.6","NA","S","59","NNE","N","9","13","66","44","1013.6","1010.5","NA","NA","24.2","29.9","No","No"
"2011-12-17","Richmond","15.3","24.2","0","NA","NA","ENE","30","NA","ENE","0","13","67","50","1023.6","1021.2","NA","NA","18.3","21.3","No","No"
"2012-03-12","Richmond","18","27","0","NA","NA","NA","NA","NA","ENE","0","19","81","57","1020.3","1019","NA","NA","20","25.7","No","No"
"2012-03-31","Richmond","14.6","27","0.2","NA","NA","E","17","NA","E","0","7","99","39","1019.3","1016.5","NA","NA","16.4","25.9","No","No"
"2012-05-21","Richmond","5.9","20.6","0.2","4.1","NA","ENE","24","NA","ENE","0","11","97","53","1026","1021.5","NA","NA","12.2","19.9","No","No"
"2012-06-17","Richmond","3.5","19.1","4.8","NA","NA","W","48","NE","W","2","28","87","43","1019.2","1017.6","NA","NA","11","16.7","Yes","No"
"2012-07-25","Richmond","6.8","19.6","0.4","NA","NA","NNE","28","NE","NE","9","19","100","49","1024.3","1018.8","NA","NA","8.5","18.9","No","No"
"2012-07-29","Richmond","0.3","17.4","0","NA","NA","S","31","NA","SSE","0","15","81","39","1022.9","1021.2","NA","NA","7.8","16.5","No","No"
"2012-08-11","Richmond","7.5","18.2","0","NA","NA","S","50","SW","S","26","30","46","41","1021.8","1020.6","NA","NA","13.3","16.5","No","No"
"2012-10-03","Richmond","4.8","31.2","0","4.4","NA","W","24","NNE","WSW","2","7","58","15","1026.6","1019.5","NA","NA","16.6","30.3","No","No"
"2012-11-02","Richmond","8.8","23.2","0","NA","NA","ESE","39","SSE","ESE","19","20","41","30","1015.4","1013.9","NA","NA","18.1","22.2","No","No"
"2012-11-11","Richmond","8.2","24.4","0","NA","NA","E","37","SE","E","15","22","49","35","1028.9","1025.3","NA","NA","18","22.8","No","No"
"2012-11-22","Richmond","15.7","19.7","0","NA","NA","S","46","S","SE","13","20","64","64","1017.4","1016.9","NA","NA","18.1","18.8","No","No"
"2013-03-04","Richmond","17.7","27","1.4","5","NA","ESE","35","S","E","4","17","83","48","1022.3","1020","NA","NA","21","26.5","Yes","No"
"2013-03-28","Richmond","16.9","32.6","0","4","NA","NW","39","NA","N","0","15","94","43","1016.7","1012","NA","NA","21.1","30.4","No","Yes"
"2013-04-22","Richmond","11.8","24.7","0.8","8.8","NA","W","33","NNW","W","2","17","89","33","1011.2","1007","NA","NA","14.9","24.3","No","No"
"2013-04-29","Richmond","8.1","28.5","0","7.6","NA","NE","43","NA","ENE","0","9","80","29","1022.7","1019.9","NA","NA","15.6","28.2","No","No"
"2013-06-12","Richmond","5.9","14.1","0.2","1.1","NA","NNW","20","NW","NA","6","0","100","99","1015.6","1010.4","NA","NA","9","13.2","No","Yes"
"2013-06-24","Richmond","9.4","14.4","2.4","2.2","NA","SSW","50","NA","SW","0","11","90","73","1022.1","1018","NA","NA","11.1","13.8","Yes","Yes"
"2013-07-09","Richmond","3.8","15.7","0","1.8","NA","ESE","31","NA","SE","0","17","97","62","1035.5","1033.7","NA","NA","8.4","13.5","No","No"
"2013-07-17","Richmond","8.5","24.1","0.2","0.9","NA","N","24","NA","N","0","13","100","52","1024.2","1020.2","NA","NA","13.3","21.9","No","No"
"2013-12-09","Richmond","16.6","34.5","0","19.1","NA","W","43","ENE","E","7","17","66","29","1009.2","1002.3","NA","NA","22.1","33.9","No","No"
"2014-02-22","Richmond","17.4","27.7","0","NA","NA","ESE","35","SSW","ESE","7","20","67","48","1020.4","1017.8","NA","NA","21","26.7","No","No"
"2014-03-12","Richmond","14.5","29.2","0","5.2","NA","SSE","33","NA","NE","0","4","93","49","1018.2","1015.1","NA","NA","19.2","27.5","No","No"
"2014-04-10","Richmond","16.2","23.9","0","3","NA","W","15","NA","SSE","0","7","99","93","1016.8","1012.4","NA","NA","19","20.3","No","Yes"
"2014-04-28","Richmond","13.2","21.8","0","1.8","NA","NNE","20","NA","NE","0","11","99","65","1026.2","1021.6","NA","NA","16.2","21.4","No","No"
"2014-07-01","Richmond","-0.7","18","0","NA","NA","SSW","24","N","ESE","2","9","83","37","1025.5","1023.7","NA","NA","6.1","17.4","No","No"
"2014-07-14","Richmond","-2.3","18","0","NA","NA","SSE","20","NNE","SE","4","9","83","47","1032.4","1028.8","NA","8","5","16.7","No","No"
"2014-09-20","Richmond","3","20.7","0","NA","NA","SE","33","N","SE","2","24","65","46","1025","1022.6","NA","1","12.6","19.8","No","No"
"2014-12-27","Richmond","17.8","22.2","0.2","NA","NA","ESE","24","SSW","E","9","13","62","48","1021.1","1020.2","8","8","19.2","21.6","No","No"
"2015-02-17","Richmond","17","30.7","0","NA","NA","ENE","39","SSW","E","6","9","81","42","1018.8","1016.1","NA","1","21.9","29.8","No","No"
"2015-03-28","Richmond","8.1","24.9","0","NA","NA","ESE","31","NA","SE","0","9","76","36","1023.9","1021.5","NA","NA","13.5","23.8","No","No"
"2015-04-20","Richmond","11.8","15","6.2","NA","NA","SSW","44","SW","SW","19","26","93","97","1024.7","1021.2","8","8","12.8","13.6","Yes","Yes"
"2015-04-22","Richmond","12.6","18.7","69.6","NA","NA","SSW","56","SSW","SSW","22","17","96","91","1014.2","1011.1","NA","8","14.8","17.4","Yes","Yes"
"2015-07-19","Richmond","4.5","17.2","0.2","NA","NA","SSW","24","NE","SSE","2","11","87","53","1033.1","1030.9","7","5","9.9","16.4","No","No"
"2015-07-21","Richmond","4.6","18.7","0","1","NA","N","33","ESE","NNE","2","19","98","55","1033.8","1029.1","8","NA","6.9","18.1","No","No"
"2015-08-09","Richmond","-0.3","18.1","0","NA","NA","ENE","26","NA","NE","0","15","89","50","1025.2","1018.8","NA","NA","6.7","17.8","No","No"
"2015-08-14","Richmond","0.7","19.3","0.2","3.2","NA","S","22","ENE","E","4","4","76","38","1025.4","1023.1","NA","NA","8.9","19.2","No","No"
"2015-10-12","Richmond","13.6","32.6","3.2","10","NA","W","46","NE","WNW","7","22","63","26","1016.9","1011.5","NA","1","20.9","31.9","Yes","No"
"2016-12-03","Richmond","21.2","30.6","0","NA","NA","ESE","39","S","ESE","11","20","70","48","1015.9","1012.9","8","NA","22.9","29.6","No","No"
"2016-12-31","Richmond","24.3","34.9","0","4.6","NA","SE","43","SSE","SE","9","30","61","54","1003.3","1001.4","7","NA","28.6","32.6","No","No"
"2017-03-07","Richmond","16.3","26.1","1","5.5","NA","SE","46","SSW","SSE","19","22","65","48","1018.1","1016.7","8","5","19.9","25.5","No","No"
"2017-06-20","Richmond","11.4","20.1","0","NA","NA","SSW","17","SW","NE","2","4","85","61","1028.9","1025.1","7","4","14.3","18.6","No","No"
"2017-06-23","Richmond","4.3","17.7","0","NA","NA","WNW","20","S","NNE","6","4","99","71","1021","1014.9","5","NA","7","16.5","No","No"
"2008-03-19","Sydney","19.9","26.9","0","6.6","6.3","NA","NA","SSE","E","7","13","70","60","1021.2","1019.4","5","7","23.9","24.9","No","No"
"2008-04-04","Sydney","11.2","22.2","0","7.6","10.6","NA","NA","W","E","24","15","47","37","1020.8","1019.2","1","0","13.9","21","No","No"
"2008-12-03","Sydney","18.4","33.2","0","8","8","NA","NA","W","W","13","19","67","19","1007.7","1005.6","7","5","22.5","32.3","No","No"
"2008-12-05","Sydney","19.3","27","0","4.8","6.7","NA","NA","N","E","15","24","78","70","1015","1008.6","8","5","20.9","24.1","No","No"
"2009-01-01","Sydney","18.4","34.7","0","9.8","12.9","NA","NA","W","NNW","11","17","73","22","1005.5","1000.7","4","6","22","34.3","No","No"
"2009-03-14","Sydney","19.9","27.2","0","4","6.4","NA","NA","NE","ENE","2","20","82","64","1014.7","1010.1","3","6","22.3","26.8","No","Yes"
"2009-05-14","Sydney","11.1","21.5","0","2.6","10.1","NA","NA","NW","W","17","35","50","31","1012.6","1010.6","1","1","15.2","20.5","No","No"
"2009-06-13","Sydney","7.8","18.5","0","2.6","4.6","NA","NA","W","WNW","9","7","70","40","1017.7","1014","7","7","9.4","16.8","No","No"
"2009-07-11","Sydney","9.1","16.4","0","2","3.6","NA","NA","W","ENE","13","13","94","58","1022.6","1018.6","7","7","10.3","15.8","No","No"
"2009-07-13","Sydney","11.6","17.4","0.2","2.4","2.8","NA","NA","W","N","9","7","67","53","1007.5","1005.9","6","6","14.5","16.8","No","No"
"2009-08-23","Sydney","13.3","25.1","0","3.6","10.2","NA","NA","W","ENE","13","17","64","51","1012","1007.8","1","2","17","22.3","No","No"
"2009-12-04","Sydney","17.3","24.4","0","8","12.5","NA","NA","S","SSE","26","30","69","61","1015.6","1015.6","0","5","21.8","22.5","No","No"
"2009-12-23","Sydney","19.7","NA","0","10","11.1","NA","NA","SSW","E","11","20","70","68","1015.4","1012.4","0","4","25.1","26.2","No","No"
"2010-02-01","Sydney","22.6","27.7","0","7.8","7.9","NA","NA","E","E","13","24","73","66","1015.9","1016.1","6","7","25.6","26.6","No","No"
"2010-06-24","Sydney","11.8","17","18.8","0.6","5.2","NA","NA","W","E","15","19","96","64","1031.6","1027.1","7","2","12.2","17","Yes","No"
"2011-03-01","Sydney","22.7","33.6","0.6","4.4","1.9","SSE","54","W","WNW","9","17","53","39","1002.4","1003.1","NA","NA","28.8","32.5","No","No"
"2011-06-17","Sydney","8.2","18.3","4.2","1.4","9.5","W","70","WNW","WSW","9","39","82","40","1008.2","1005.5","NA","NA","10","15.5","Yes","No"
"2011-07-28","Sydney","7.1","20.4","0","1.8","10.2","W","28","W","N","22","15","83","41","1029.3","1025.6","NA","NA","9.4","19.6","No","No"
"2011-08-03","Sydney","12.5","25.7","0","2.8","5.2","W","26","W","ENE","13","15","72","41","1023.2","1021.6","NA","NA","13.9","23","No","No"
"2011-08-05","Sydney","11.3","25.2","0","5.4","10.1","NNW","33","W","NNW","6","20","66","30","1025.4","1021.8","NA","NA","13.9","24.7","No","No"
"2011-08-23","Sydney","12.2","17.5","0","2.8","3","NA","NA","W","ENE","17","11","86","69","1036.1","1031.8","NA","NA","13.6","16.6","No","No"
"2011-10-15","Sydney","17.1","24.6","7.2","4.2","7.6","ENE","39","NE","ENE","2","15","84","68","1010.7","1007.5","NA","NA","19.2","21.7","Yes","No"
"2011-12-14","Sydney","15.2","22.2","0.4","8","10.5","SE","46","SSW","S","20","22","60","49","1015.8","1016.2","NA","NA","19","19.7","No","No"
"2011-12-26","Sydney","20","26.8","0","9","4.7","S","59","NNE","ENE","17","9","61","68","1006.4","1004.2","NA","NA","24.5","24.4","No","No"
"2012-01-25","Sydney","20.7","24.5","7.2","2.4","0","NNE","35","NNE","E","7","13","84","91","1014.3","1013","NA","NA","23.7","22.7","Yes","Yes"
"2012-02-01","Sydney","18.4","21.9","8.8","5.6","0","SE","48","SE","ESE","26","28","87","66","1014.4","1013.7","NA","NA","18.8","21.2","Yes","Yes"
"2012-02-15","Sydney","19.1","25.3","0.6","5","10.8","E","28","E","ENE","15","19","56","52","1021.8","1019.9","NA","NA","22.7","25","No","No"
"2012-03-28","Sydney","19.4","22.5","0","5.6","0.4","E","31","E","ENE","9","6","77","84","1023.2","1020.3","NA","NA","20.4","20.4","No","Yes"
"2012-05-16","Sydney","9.8","21.1","0","3.8","9.5","W","31","W","SSE","22","13","68","50","1025","1022.5","NA","NA","12","19.9","No","No"
"2012-06-12","Sydney","11.7","19.3","49.4","2.4","5.7","SE","50","SE","S","22","24","71","66","1020.5","1018.5","NA","NA","16.1","17.4","Yes","Yes"
"2012-09-14","Sydney","7.9","18.5","3.8","3","11.3","WSW","37","W","ESE","20","17","50","36","1019.6","1017.1","1","1","13.5","16.9","Yes","No"
"2012-10-21","Sydney","14.9","27.4","0","5","5","S","46","W","WNW","13","20","66","23","1013.7","1009.5","4","7","19.9","26.9","No","No"
"2013-01-25","Sydney","21.6","29.2","0","4.6","12.8","ENE","44","N","E","11","26","69","64","1012.9","1010.5","2","1","25.8","27.6","No","No"
"2013-05-03","Sydney","11.1","22.9","0","3","10.2","N","31","WNW","ENE","19","19","72","51","1026.7","1020.5","1","7","14","20.9","No","No"
"2013-06-16","Sydney","9.7","19.1","0","3.2","9.5","W","41","W","S","24","15","59","50","1014.4","1011.6","2","4","11.8","16.6","No","No"
"2013-07-10","Sydney","8.9","15.9","8","1.2","2.7","W","24","W","SSE","17","13","84","71","1033.5","1031.6","7","6","10.3","14.8","Yes","No"
"2013-09-03","Sydney","12","21.9","0","4.2","10.4","ENE","31","WNW","ENE","11","20","66","56","1034","1031.3","1","1","16.4","21.2","No","No"
"2013-11-24","Sydney","16.8","23.8","3.6","5","13","SE","41","SSE","SE","7","20","58","51","1006.3","1005.2","1","2","20.8","22.7","Yes","No"
"2014-01-11","Sydney","19.1","29.1","0","7.2","10.9","ENE","35","W","NE","6","17","65","49","1018.9","1014.6","1","2","23.5","27.4","No","No"
"2014-03-01","Sydney","18.2","22.7","10.4","1.6","0","NNE","26","WNW","ENE","2","11","90","75","1020.5","1019.1","7","8","19.6","22","Yes","Yes"
